name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,516,10281346363,,-111.9351043,33.4185270,,,,,
,517,5260253678,,-111.9350997,33.4186181,,,,,
,518,2391072705,,-111.9350584,33.4189912,,,,,
,519,10281109975,,-111.9350561,33.4190198,,,,,
,520,10281109980,,-111.9350563,33.4190720,,,,,
,521,2391073325,,-111.9350579,33.4192397,,,,,
,522,2391072689,,-111.9350564,33.4196214,,,,,
,523,10292381368,,-111.9350619,33.4197330,,,,,
,524,10270682082,,-111.9350438,33.4200282,,,,,
,525,317418759,,-111.9350587,33.4202981,,,,,
,526,10270987991,,-111.9350646,33.4204083,,,,,
,527,5333540412,,-111.9331603,33.4160665,,,,,
,528,5264819407,,-111.9330328,33.4160854,,,,,
,529,42351327,,-111.9332660,33.4160668,,,,,
,530,316008440,,-111.9326937,33.4160646,,,,,
,531,10270987982,,-111.9317040,33.4159277,,,,,
,532,5264822935,,-111.9302938,33.4159021,,,,,
,533,317321944,,-111.9300761,33.4184192,,,,,
,534,2341521988,,-111.9289559,33.4184337,,,,,
,535,5280009872,signal,-111.9288536,33.4184375,,,,,
,536,8444581100,,-111.9302050,33.4184174,,,,,
,537,4716137952,,-111.9314005,33.4183668,,,,,
,538,5260253651,,-111.9310816,33.4183981,,,,,
,539,8444581099,,-111.9307751,33.4184131,,,,,
,540,11378730910,,-111.9349332,33.4135964,,,,,
,541,5200239622,,-111.9349493,33.4143140,,,,,
,542,7287344364,,-111.9349492,33.4143062,,,,,
,543,6700916715,,-111.9349469,33.4141674,,,,,
,544,335603428,,-111.9349449,33.4140490,,,,,
,545,42001811,,-111.9521919,33.4161297,,,,,
,546,11361101948,,-111.9522667,33.4161299,,,,,
,547,42325441,,-111.9564919,33.4161454,,,,,
,548,11352647746,,-111.9494610,33.4143776,,,,,
,549,41567543,,-111.9494616,33.4144373,,,,,
,550,11352749944,,-111.9494610,33.4141664,,,,,
,551,11352749939,,-111.9494610,33.4141780,,,,,
,552,41590448,,-111.9495006,33.4136677,,,,,
,553,330683938,signal,-111.9205139,33.4148773,,,,,
,554,9695133309,,-111.9214997,33.4148411,,,,,
,555,3458373556,,-111.9228189,33.4147158,,,,,
,556,5165146154,,-111.9226783,33.4147140,,,,,
,557,5646686291,,-111.9237731,33.4147156,,,,,
,558,5078867154,,-111.9243591,33.4147144,,,,,
,559,5646686300,,-111.9251412,33.4147062,,,,,
,560,6283500353,,-111.9253642,33.4147041,,,,,
,561,2300341742,,-111.9261035,33.4146985,,,,,
,562,330683969,signal,-111.9262920,33.4146937,,,,,
,563,11399145282,,-111.9305559,33.4127105,,,,,
,564,335589267,,-111.9305440,33.4115122,,,,,
,565,330683967,signal,-111.9306650,33.4146657,,,,,
,566,8751691883,,-111.9306655,33.4145974,,,,,
,567,6895027443,,-111.9306656,33.4140941,,,,,
,568,7324145696,,-111.9226256,33.4168589,,,,,
,569,330689192,signal,-111.9225191,33.4167595,,,,,
,570,5666064708,,-111.9239244,33.4180230,,,,,
,571,4716129283,,-111.9243576,33.4184057,,,,,
,572,10292307740,,-111.9254170,33.4193059,,,,,
,573,1501648933,signal,-111.9254711,33.4193526,,,,,
,574,7324145699,,-111.9222610,33.4166740,,,,,
,575,330689685,signal,-111.9223483,33.4167541,,,,,
,576,1501648858,,-111.9203865,33.4149442,,,,,
,577,5646687258,,-111.9216812,33.4167418,,,,,
,578,5047020642,,-111.9214566,33.4167294,,,,,
,579,7324145698,,-111.9222470,33.4167508,,,,,
,580,41654681,,-111.9177293,33.4166715,,,,,
,581,6014960053,,-111.9306770,33.4130090,,,,,
,582,11399145285,,-111.9306755,33.4126701,,,,,
,583,6014960052,,-111.9306773,33.4130816,,,,,
,584,41800471,,-111.9307043,33.4135726,,,,,
,585,401884987,,-111.9487434,33.4199969,,,,,
,586,401884556,,-111.9491193,33.4202744,,,,,
,587,401883722,,-111.9489737,33.4203961,,,,,
,588,11349503900,,-111.9486152,33.4202448,,,,,
,589,401885234,,-111.9486159,33.4201342,,,,,
,590,11349503909,,-111.9490346,33.4203669,,,,,
,591,11349503898,,-111.9480232,33.4197853,,,,,
,592,418955994,,-111.9483320,33.4197883,,,,,
,593,1996973931,,-111.9479696,33.4197854,,,,,
,594,401883760,,-111.9498784,33.4195631,,,,,
,595,401883755,,-111.9485377,33.4197806,,,,,
,596,418956012,,-111.9492396,33.4204085,,,,,
,597,401884986,,-111.9486425,33.4199285,,,,,
,598,401885550,,-111.9478592,33.4098832,,,,,
,599,11394909405,,-111.9477819,33.4098834,,,,,
,600,11395022189,,-111.9443656,33.4098924,,,,,
,601,11393186109,,-111.9509455,33.4106171,,,,,
,602,401886407,,-111.9512022,33.4106143,,,,,
,603,11393186076,,-111.9509372,33.4101971,,,,,
,604,7249859561,,-111.9513386,33.4110335,,,,,
,605,401887927,,-111.9487323,33.4109984,,,,,
,606,4176964916,,-111.9479441,33.4109926,,,,,
,607,401887620,,-111.9504491,33.4110118,,,,,
,608,4176964933,,-111.9508345,33.4110309,,,,,
,609,11364898671,,-111.9509414,33.4110313,,,,,
,610,401886588,,-111.9526674,33.4120517,,,,,
,611,11364898681,,-111.9522634,33.4120516,,,,,
,612,401886589,,-111.9521808,33.4120516,,,,,
,613,401886504,,-111.9535480,33.4110203,,,,,
,614,11364898704,,-111.9532454,33.4118242,,,,,
,615,401886513,,-111.9535459,33.4093042,,,,,
,616,11364898685,,-111.9531460,33.4118724,,,,,
,617,401886505,,-111.9526626,33.4110157,,,,,
,618,11364898710,,-111.9507152,33.4118498,,,,,
,619,11394845124,,-111.9479379,33.4101321,,,,,
,620,401887624,,-111.9478588,33.4101319,,,,,
,621,11369695284,,-111.9479430,33.4113874,,,,,
,622,2341521969,,-111.9447316,33.4113812,,,,,
,623,11369695299,,-111.9479447,33.4121300,,,,,
,624,11363317364,,-111.9520977,33.4127937,,,,,
,625,11369673028,,-111.9495913,33.4119538,,,,,
,626,11369695291,,-111.9495151,33.4118892,,,,,
,627,401888153,,-111.9555732,33.4118025,,,,,
,628,11363317339,,-111.9522645,33.4127935,,,,,
,629,401888156,,-111.9521779,33.4127938,,,,,
,630,4181519130,,-111.9522797,33.4207667,,,,,
,631,401889602,,-111.9564845,33.4207820,,,,,
,632,11365253586,,-111.9543797,33.4207745,,,,,
,633,401888225,,-111.9556029,33.4126370,,,,,
,634,11363317354,,-111.9535458,33.4130191,,,,,
,635,401888414,,-111.9521817,33.4135402,,,,,
,636,11361104241,,-111.9520953,33.4135368,,,,,
,637,2341521981,,-111.9499752,33.4135329,,,,,
,638,11352647736,,-111.9479473,33.4128834,,,,,
,639,11365259419,,-111.9556298,33.4139168,,,,,
,640,11361104238,,-111.9522696,33.4135445,,,,,
,641,418953684,,-111.9608387,33.4157894,,,,,
,642,11374136217,,-111.9564392,33.4150623,,,,,
,643,11361104224,,-111.9522608,33.4150416,,,,,
,644,401888434,,-111.9521842,33.4150409,,,,,
,645,2341521985,,-111.9447700,33.4142288,,,,,
,646,11357048291,,-111.9465218,33.4146972,,,,,
,647,11349206286,,-111.9465172,33.4160290,,,,,
,648,401889189,,-111.9465222,33.4146426,,,,,
,649,401889191,,-111.9465175,33.4160731,,,,,
,650,11357048296,,-111.9450127,33.4146870,,,,,
,651,401889192,,-111.9450135,33.4146366,,,,,
,652,11347309393,,-111.9450043,33.4160161,,,,,
,653,401889202,,-111.9450049,33.4160696,,,,,
,654,11349206295,,-111.9479061,33.4160293,,,,,
,655,401889256,,-111.9479107,33.4146460,,,,,
,656,11352572295,,-111.9479098,33.4146998,,,,,
,657,401889281,,-111.9516381,33.4155762,,,,,
,658,11352572321,,-111.9486179,33.4155614,,,,,
,659,401889280,,-111.9521865,33.4155767,,,,,
,660,11361101944,,-111.9521118,33.4155766,,,,,
,661,401889344,,-111.9517025,33.4145338,,,,,
,662,11361101955,,-111.9516703,33.4145938,,,,,
,663,11361101939,,-111.9521151,33.4164563,,,,,
,664,11352315614,,-111.9486192,33.4164619,,,,,
,665,401889363,,-111.9521923,33.4164562,,,,,
,666,401889401,,-111.9521925,33.4173332,,,,,
,667,11352315588,,-111.9521193,33.4173330,,,,,
,668,11352299766,,-111.9485147,33.4173196,,,,,
,669,11343876740,,-111.9458189,33.4173084,,,,,
,670,11343876753,,-111.9473266,33.4173156,,,,,
,671,4181519090,,-111.9472718,33.4173154,,,,,
,672,11343876746,,-111.9472121,33.4173151,,,,,
,673,11352315582,,-111.9499724,33.4173265,,,,,
,674,11352315595,,-111.9501111,33.4173270,,,,,
,675,11352299756,,-111.9486247,33.4173200,,,,,
,676,11343881674,,-111.9457111,33.4173081,,,,,
,677,4181518788,,-111.9448140,33.4173079,,,,,
,678,401889407,,-111.9521965,33.4180528,,,,,
,679,11360354189,,-111.9521187,33.4180527,,,,,
,680,11349492830,,-111.9501080,33.4180490,,,,,
,681,11360354183,,-111.9521200,33.4188271,,,,,
,682,11349492816,,-111.9500241,33.4188285,,,,,
,683,401889412,,-111.9522002,33.4188270,,,,,
,684,401889430,,-111.9522015,33.4195937,,,,,
,685,11360338492,,-111.9521204,33.4195936,,,,,
,686,11349492810,,-111.9500209,33.4195914,,,,,
,687,401889451,,-111.9522017,33.4203645,,,,,
,688,11357167212,,-111.9521194,33.4203645,,,,,
,689,11349481967,,-111.9500258,33.4203645,,,,,
,690,11360325445,,-111.9522775,33.4193467,,,,,
,691,401889583,,-111.9522021,33.4193464,,,,,
,692,401889581,,-111.9564850,33.4193621,,,,,
,693,11369789999,,-111.9564317,33.4193619,,,,,
,694,401889600,,-111.9564865,33.4200636,,,,,
,695,11369804108,,-111.9564276,33.4200634,,,,,
,696,11357167217,,-111.9522775,33.4200496,,,,,
,697,401889598,,-111.9522017,33.4200493,,,,,
,698,11365058671,,-111.9564163,33.4214954,,,,,
,699,2318614614,,-111.9529329,33.4214705,,,,,
,700,401890522,,-111.9598967,33.4207513,,,,,
,701,2318614618,,-111.9528470,33.4214700,,,,,
,702,11357167190,,-111.9523090,33.4214667,,,,,
,703,401890527,,-111.9522162,33.4214661,,,,,
,704,11349481961,,-111.9500274,33.4211381,,,,,
,705,11357167202,,-111.9521115,33.4211303,,,,,
,706,11343876735,,-111.9472151,33.4182464,,,,,
,707,4176965584,,-111.9472745,33.4182466,,,,,
,708,11343876731,,-111.9465248,33.4193530,,,,,
,709,11343867022,,-111.9465288,33.4205954,,,,,
,710,11343876699,,-111.9465251,33.4194534,,,,,
,711,401890752,,-111.9465211,33.4182437,,,,,
,712,863733728,,-111.9418048,33.4212241,,,,,
,713,11345401463,,-111.9418003,33.4205257,,,,,
,714,863733733,,-111.9418000,33.4204769,,,,,
,715,11345401468,,-111.9417987,33.4203920,,,,,
,716,11347049164,,-111.9417802,33.4191357,,,,,
,717,11347214000,,-111.9405841,33.4162631,,,,,
,718,11347213998,,-111.9406081,33.4175776,,,,,
,719,11347114409,,-111.9406096,33.4177036,,,,,
,720,11347214004,,-111.9405817,33.4161283,,,,,
,721,11347214007,,-111.9405590,33.4148220,,,,,
,722,6700916736,,-111.9406159,33.4183486,,,,,
,723,6700916745,,-111.9406150,33.4185029,,,,,
,724,6700916744,,-111.9406153,33.4185964,,,,,
,725,6700916728,,-111.9406174,33.4186996,,,,,
,726,6672814188,,-111.9406311,33.4210951,,,,,
,727,6672805079,,-111.9406291,33.4209160,,,,,
,728,11347114384,,-111.9406253,33.4189797,,,,,
,729,863733741,,-111.9406320,33.4211882,,,,,
,730,863733743,,-111.9406246,33.4204862,,,,,
,731,11347114376,,-111.9406077,33.4191357,,,,,
,732,2065989256,,-111.9405582,33.4147673,,,,,
,733,11347121477,,-111.9406250,33.4205749,,,,,
,734,11378682073,,-111.9371286,33.4140280,,,,,
,735,11378730898,,-111.9350148,33.4140485,,,,,
,736,11378682082,,-111.9370195,33.4140301,,,,,
,737,3468587194,,-111.9367266,33.4140356,,,,,
,738,6700916716,,-111.9372288,33.4140277,,,,,
,739,3468587215,,-111.9369093,33.4140341,,,,,
,740,8751681987,,-111.9328417,33.4140696,,,,,
,741,335594187,,-111.9327814,33.4140702,,,,,
,742,11350883630,,-111.9397789,33.4139996,,,,,
,743,11378730903,,-111.9348547,33.4140499,,,,,
,744,5414896262,,-111.9348910,33.4159044,,,,,
,745,863733780,,-111.9349560,33.4159047,,,,,
,746,5414896250,,-111.9348429,33.4159042,,,,,
,747,863733777,,-111.9346913,33.4159047,,,,,
,748,5414896264,,-111.9348900,33.4150748,,,,,
,749,5414896259,,-111.9348550,33.4150826,,,,,
,750,863733787,,-111.9349577,33.4150723,,,,,
,751,863733793,,-111.9346822,33.4150898,,,,,
,752,11345401465,,-111.9413269,33.4212287,,,,,
,753,863736682,,-111.9423905,33.4212237,,,,,
,754,11345401455,,-111.9423213,33.4212237,,,,,
,755,12260352447,,-111.9419741,33.4212240,,,,,
,756,11347244063,,-111.9418287,33.4175673,,,,,
,757,11347114390,,-111.9418425,33.4190052,,,,,
,758,8552229780,,-111.9418393,33.4186477,,,,,
,759,11347244067,,-111.9418203,33.4162654,,,,,
,760,11347114398,,-111.9418307,33.4176951,,,,,
,761,11350886908,,-111.9418200,33.4148022,,,,,
,762,863736904,,-111.9418209,33.4147362,,,,,
,763,11347244060,,-111.9418209,33.4161174,,,,,
,764,626180492,,-111.9391043,33.4164654,,,,,
,765,1698683790,,-111.9384276,33.4168667,,,,,
,766,1698683762,,-111.9392088,33.4165383,,,,,
,767,863737052,,-111.9385649,33.4172632,,,,,
,768,863737063,,-111.9389103,33.4172650,,,,,
,769,863737109,,-111.9393584,33.4168899,,,,,
,770,626182573,,-111.9392675,33.4166373,,,,,
,771,863737013,,-111.9384059,33.4172321,,,,,
,772,626182235,,-111.9383698,33.4170719,,,,,
,773,10270987747,,-111.9372473,33.4176456,,,,,
,774,10270987750,,-111.9376553,33.4176415,,,,,
,775,863737185,,-111.9381405,33.4176359,,,,,
,776,5333540007,,-111.9382226,33.4176353,,,,,
,777,10270987756,,-111.9390243,33.4176262,,,,,
,778,5333560367,,-111.9367844,33.4176481,,,,,
,779,5333560369,,-111.9366801,33.4176179,,,,,
,780,9880292082,,-111.9396414,33.4176196,,,,,
,781,1698683619,,-111.9385262,33.4158213,,,,,
,782,1698683581,,-111.9382228,33.4155489,,,,,
,783,1698683644,,-111.9388616,33.4160516,,,,,
,784,1698683746,,-111.9393745,33.4163796,,,,,
,785,1698683811,,-111.9396173,33.4174516,,,,,
,786,5333539954,,-111.9396151,33.4173772,,,,,
,787,1698683564,,-111.9367174,33.4149464,,,,,
,788,1698683574,,-111.9378020,33.4151202,,,,,
,789,5333552458,,-111.9375610,33.4152208,,,,,
,790,863737380,,-111.9368893,33.4157116,,,,,
,791,863737414,,-111.9368794,33.4154472,,,,,
,792,863737422,,-111.9372598,33.4151507,,,,,
,793,863737585,,-111.9371005,33.4158371,,,,,
,794,5333552457,,-111.9377593,33.4153565,,,,,
,795,863737580,,-111.9370262,33.4159988,,,,,
,796,316870721,,-111.9377488,33.4160301,,,,,
,797,863737729,,-111.9371463,33.4158905,,,,,
,798,863737760,,-111.9372315,33.4159070,,,,,
,799,335579998,,-111.9383170,33.4164652,,,,,
,800,863737806,,-111.9384741,33.4169744,,,,,
,801,863737823,,-111.9384512,33.4169107,,,,,
,802,5333560368,,-111.9367741,33.4177248,,,,,
,803,10270682131,,-111.9367840,33.4176837,,,,,
,804,10280976482,,-111.9367653,33.4180665,,,,,
,805,5260260671,,-111.9367676,33.4181122,,,,,
,806,10270682136,,-111.9367740,33.4182964,,,,,
,807,1698683848,,-111.9366303,33.4202894,,,,,
,808,5264800454,,-111.9366827,33.4201342,,,,,
,809,3646678101,,-111.9366645,33.4194187,,,,,
,810,5260253673,,-111.9367152,33.4187269,,,,,
,811,13726526065,,-111.9367278,33.4186482,,,,,
,812,2725686745,,-111.9367009,33.4188765,,,,,
,813,10270682135,,-111.9367709,33.4183793,,,,,
,814,3613374067,,-111.9366865,33.4190969,,,,,
,815,317326137,,-111.9367767,33.4183452,,,,,
,816,7121959001,,-111.9341510,33.4161148,,,,,
,817,5260200663,,-111.9338439,33.4161174,,,,,
,818,5260200660,,-111.9334735,33.4161208,,,,,
,819,5414895816,,-111.9333800,33.4161208,,,,,
,820,2819203906,,-111.9365070,33.4161976,,,,,
,821,5264819387,,-111.9348472,33.4161125,,,,,
,822,5200239624,,-111.9349556,33.4161131,,,,,
,823,3468588331,,-111.9363094,33.4161845,,,,,
,824,316007796,,-111.9350403,33.4161126,,,,,
,825,11690497899,,-111.9354469,33.4161093,,,,,
,826,10290598789,,-111.9330599,33.4203010,,,,,
,827,2391075570,,-111.9330184,33.4203010,,,,,
,828,5261052471,,-111.9315494,33.4203141,,,,,
,829,5261052483,,-111.9313120,33.4203194,,,,,
,830,316008442,,-111.9327216,33.4203017,,,,,
,831,4716129987,,-111.9357627,33.4202970,,,,,
,832,5260253652,,-111.9311180,33.4203220,,,,,
,833,5261065070,,-111.9336908,33.4202978,,,,,
,834,5264828299,,-111.9334663,33.4203009,,,,,
,835,5260253689,,-111.9342894,33.4202978,,,,,
,836,5260253686,,-111.9344000,33.4203004,,,,,
,837,4716129986,,-111.9348986,33.4202962,,,,,
,838,5264800272,,-111.9322350,33.4203090,,,,,
,839,5264800265,,-111.9320809,33.4203108,,,,,
,840,10274738897,,-111.9362720,33.4202919,,,,,
,841,5515336822,,-111.9319450,33.4203090,,,,,
,842,10272477762,,-111.9318284,33.4203100,,,,,
,843,1698683671,,-111.9373830,33.4161847,,,,,
,844,1698683688,,-111.9386280,33.4161762,,,,,
,845,1698683618,,-111.9372934,33.4159191,,,,,
,846,1698683593,,-111.9381208,33.4157401,,,,,
,847,1698683768,,-111.9374287,33.4166856,,,,,
,848,1698683743,,-111.9373445,33.4163243,,,,,
,849,1698683773,,-111.9375193,33.4167578,,,,,
,850,1698683789,,-111.9377894,33.4168413,,,,,
,851,1698683786,,-111.9379041,33.4168421,,,,,
,852,11378630486,,-111.9379815,33.4168207,,,,,
,853,1698683784,,-111.9381102,33.4167851,,,,,
,854,1698683613,,-111.9384635,33.4158739,,,,,
,855,1698683655,,-111.9374358,33.4160391,,,,,
,856,11378630467,,-111.9373526,33.4162935,,,,,
,857,5333552459,,-111.9376803,33.4152660,,,,,
,858,1698683804,,-111.9380869,33.4170888,,,,,
,859,1698683810,,-111.9367592,33.4173983,,,,,
,860,11378630487,,-111.9374837,33.4167875,,,,,
,861,11378630488,,-111.9373973,33.4167117,,,,,
,862,1698683807,,-111.9367477,33.4172653,,,,,
,863,5333539957,,-111.9381265,33.4173960,,,,,
,864,1698683812,,-111.9381365,33.4174648,,,,,
,865,863737416,,-111.9368795,33.4151034,,,,,
,866,10281236583,,-111.9372838,33.4159358,,,,,
,867,11378630371,,-111.9377442,33.4155490,,,,,
,868,863737616,,-111.9372270,33.4159675,,,,,
,869,11349492807,,-111.9498772,33.4199180,,,,,
,870,401883721,,-111.9498766,33.4204085,,,,,
,871,11349503903,,-111.9480666,33.4193684,,,,,
,872,11352647751,,-111.9485868,33.4145456,,,,,
,873,11357048318,,-111.9471804,33.4146438,,,,,
,874,41812218,,-111.9472669,33.4146440,,,,,
,875,11357048315,,-111.9473578,33.4146443,,,,,
,876,11357048313,,-111.9477800,33.4146457,,,,,
,877,11357048322,,-111.9456880,33.4146382,,,,,
,878,4181518723,,-111.9479647,33.4146465,,,,,
,879,6896147938,,-111.9409804,33.4147446,,,,,
,880,12949438752,,-111.9410892,33.4147444,,,,,
,881,4181518710,,-111.9484336,33.4145905,,,,,
,882,5722586560,,-111.9531060,33.4146551,,,,,
,883,9093569803,,-111.9603234,33.4146832,,,,,
,884,11361104232,,-111.9522716,33.4146535,,,,,
,885,41812231,signal,-111.9521874,33.4146526,,,,,
,886,11361101960,,-111.9521027,33.4146480,,,,,
,887,11357065012,,-111.9425361,33.4147278,,,,,
,888,7199748184,,-111.9431675,33.4147252,,,,,
,889,2300341725,,-111.9441540,33.4146426,,,,,
,890,11350883606,,-111.9422835,33.4147301,,,,,
,891,12949438749,,-111.9412991,33.4147429,,,,,
,892,41533545,,-111.9411894,33.4147443,,,,,
,893,41520542,,-111.9442483,33.4146347,,,,,
,894,2300341724,,-111.9443680,33.4146334,,,,,
,895,11357048321,,-111.9458429,33.4146388,,,,,
,896,6896147949,,-111.9404455,33.4147712,,,,,
,897,2239876761,,-111.9400785,33.4147850,,,,,
,898,11647055906,,-111.9223384,33.4100866,,,,,
,899,2262996386,,-111.9223389,33.4101422,,,,,
,900,2262996378,,-111.9209479,33.4087908,,,,,
,901,12081456021,,-111.9223404,33.4102117,,,,,
,902,2262989067,,-111.9195464,33.4107488,,,,,
,903,2305974519,,-111.9279630,33.4175823,,,,,
,904,2305974518,,-111.9279600,33.4174137,,,,,
,905,5414658104,,-111.9280211,33.4201199,,,,,
,906,10274664537,,-111.9280210,33.4201690,,,,,
,907,10274641619,,-111.9280206,33.4200789,,,,,
,908,6106983101,,-111.9280171,33.4198023,,,,,
,909,5261568602,,-111.9280110,33.4194095,,,,,
,910,2305974560,,-111.9279841,33.4187030,,,,,
,911,2671959147,,-111.9288069,33.4201887,,,,,
,912,2318614621,,-111.9530016,33.4217289,,,,,
,913,2318614615,,-111.9528222,33.4219166,,,,,
,914,11357167185,,-111.9528255,33.4218230,,,,,
,915,2318614623,,-111.9528270,33.4217842,,,,,
,916,11357167183,,-111.9537489,33.4218266,,,,,
,917,2318614619,,-111.9537490,33.4219197,,,,,
,918,2318614628,,-111.9524629,33.4216046,,,,,
,919,2318614626,,-111.9524610,33.4215351,,,,,
,920,2318614631,,-111.9526968,33.4217841,,,,,
,921,2318614622,,-111.9530101,33.4217858,,,,,
,922,11357167189,,-111.9523109,33.4216053,,,,,
,923,2318614627,,-111.9522182,33.4216057,,,,,
,924,11357167186,,-111.9526690,33.4218223,,,,,
,925,2318614629,,-111.9526029,33.4219173,,,,,
,926,317050599,,-111.9366765,33.4211654,,,,,
,927,2321431363,,-111.9366080,33.4211740,,,,,
,928,2321431358,,-111.9365748,33.4212338,,,,,
,929,2321431359,,-111.9367305,33.4212223,,,,,
,930,2321431354,,-111.9366767,33.4212896,,,,,
,931,2321431315,,-111.9366510,33.4212927,,,,,
,932,2321437650,,-111.9359545,33.4208800,,,,,
,933,2321433515,,-111.9359643,33.4212277,,,,,
,934,2321431788,,-111.9365490,33.4212337,,,,,
,935,2321448908,,-111.9361320,33.4203750,,,,,
,936,2341521982,,-111.9447400,33.4135476,,,,,
,937,11352749880,,-111.9496041,33.4130165,,,,,
,938,11352749898,,-111.9495282,33.4129517,,,,,
,939,11369673039,,-111.9489723,33.4124686,,,,,
,940,11357065025,,-111.9447388,33.4131332,,,,,
,941,10272423241,,-111.9350939,33.4195945,,,,,
,942,10292381376,,-111.9357536,33.4195936,,,,,
,943,2391072690,,-111.9355640,33.4195915,,,,,
,944,2391072688,,-111.9357858,33.4195940,,,,,
,945,2391072692,,-111.9355580,33.4189915,,,,,
,946,2391072691,,-111.9355619,33.4187761,,,,,
,947,5260253675,,-111.9355589,33.4186897,,,,,
,948,2391073327,,-111.9355614,33.4191046,,,,,
,949,5333491515,,-111.9355619,33.4194404,,,,,
,950,2391073324,,-111.9355636,33.4195708,,,,,
,951,2391072696,,-111.9354448,33.4189912,,,,,
,952,10281109982,,-111.9349263,33.4189725,,,,,
,953,10281109979,,-111.9348760,33.4189728,,,,,
,954,2391073329,,-111.9352857,33.4193819,,,,,
,955,10290583830,,-111.9336015,33.4206791,,,,,
,956,5261065072,,-111.9336784,33.4207284,,,,,
,957,5261065079,,-111.9337533,33.4207778,,,,,
,958,2391075573,,-111.9338197,33.4208224,,,,,
,959,2391075590,,-111.9338237,33.4209611,,,,,
,960,2391075581,,-111.9339257,33.4209623,,,,,
,961,10290583826,,-111.9337359,33.4209608,,,,,
,962,2391075574,,-111.9340010,33.4208043,,,,,
,963,2391075580,,-111.9339953,33.4208863,,,,,
,964,2391075587,,-111.9340647,33.4209608,,,,,
,965,2391075592,,-111.9341825,33.4209620,,,,,
,966,2391075584,,-111.9340000,33.4210067,,,,,
,967,2391075593,,-111.9339997,33.4211489,,,,,
,968,2391075576,,-111.9341818,33.4211488,,,,,
,969,2391075634,,-111.9341765,33.4215721,,,,,
,970,13726526201,,-111.9341779,33.4216986,,,,,
,971,10290583843,,-111.9341787,33.4217696,,,,,
,972,13726526198,,-111.9338242,33.4215766,,,,,
,973,2391075577,,-111.9338314,33.4211478,,,,,
,974,2391075632,,-111.9338212,33.4216975,,,,,
,975,10290583844,,-111.9338221,33.4217744,,,,,
,976,13726526040,,-111.9336044,33.4217606,,,,,
,977,13726526196,,-111.9340010,33.4216370,,,,,
,978,13726526262,,-111.9343941,33.4215110,,,,,
,979,2391075637,,-111.9344634,33.4214767,,,,,
,980,2391075629,,-111.9334584,33.4218127,,,,,
