link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
154,West 14th Street,5598296,88,1,1,"LINESTRING (-111.9505394 33.4138225, -111.9514312 33.4138249)",1,82.77,service,8,,,,bike;walk,
155,West 14th Street,5598296,1,86,1,"LINESTRING (-111.9514312 33.4138249, -111.9521075 33.4138267)",1,62.77,service,8,,,,bike;walk,
156,West 14th Street,5598296,86,87,1,"LINESTRING (-111.9521075 33.4138267, -111.952184 33.4138269)",1,7.10,service,8,,,,bike;walk,
157,West 14th Street,5598298,89,90,1,"LINESTRING (-111.9556302 33.4138701, -111.9559879 33.4138723, -111.9560519 33.4138722)",1,39.14,residential,6,40,,,bike;walk,
158,West 14th Street,5598298,91,89,1,"LINESTRING (-111.953124 33.4131455, -111.9534751 33.4136977, -111.9535073 33.4137383, -111.9535502 33.4137763, -111.9535985 33.4138082, -111.9536519 33.4138325, -111.9537112 33.4138508, -111.9537755 33.4138608, -111.9538402 33.4138633, -111.9556302 33.4138701)",1,276.19,residential,6,40,,,bike;walk,
159,West 14th Street,5598298,89,91,1,"LINESTRING (-111.9556302 33.4138701, -111.9538402 33.4138633, -111.9537755 33.4138608, -111.9537112 33.4138508, -111.9536519 33.4138325, -111.9535985 33.4138082, -111.9535502 33.4137763, -111.9535073 33.4137383, -111.9534751 33.4136977, -111.953124 33.4131455)",1,276.19,residential,6,40,,,bike;walk,
160,West 14th Street,5598298,90,89,1,"LINESTRING (-111.9560519 33.4138722, -111.9559879 33.4138723, -111.9556302 33.4138701)",1,39.14,residential,6,40,,,bike;walk,
161,South McKemy Street,5598299,88,92,1,"LINESTRING (-111.9505394 33.4138225, -111.9505391 33.4137162, -111.9505314 33.4136933, -111.950514 33.4136728)",1,17.26,service,8,,,,bike;walk,
162,South McKemy Street,5598299,93,94,1,"LINESTRING (-111.9505356 33.414445, -111.9505354 33.4143893)",1,6.19,service,8,,,,bike;walk,
163,South McKemy Street,5598299,94,95,1,"LINESTRING (-111.9505354 33.4143893, -111.9505367 33.4141802)",1,23.25,service,8,,,,bike;walk,
164,South McKemy Street,5598299,95,96,1,"LINESTRING (-111.9505367 33.4141802, -111.9505368 33.4141724)",1,0.87,service,8,,,,bike;walk,
165,South McKemy Street,5598299,96,88,1,"LINESTRING (-111.9505368 33.4141724, -111.9505394 33.4138225)",1,38.91,service,8,,,,bike;walk,
166,South McKemy Street,5598299,94,93,1,"LINESTRING (-111.9505354 33.4143893, -111.9505356 33.414445)",1,6.19,service,8,,,,bike;walk,
167,South McKemy Street,5598299,95,94,1,"LINESTRING (-111.9505367 33.4141802, -111.9505354 33.4143893)",1,23.25,service,8,,,,bike;walk,
168,South McKemy Street,5598299,88,96,1,"LINESTRING (-111.9505394 33.4138225, -111.9505368 33.4141724)",1,38.91,service,8,,,,bike;walk,
169,South McKemy Street,5598299,96,95,1,"LINESTRING (-111.9505368 33.4141724, -111.9505367 33.4141802)",1,0.87,service,8,,,,bike;walk,
170,South McKemy Street,5598299,92,88,1,"LINESTRING (-111.950514 33.4136728, -111.9505314 33.4136933, -111.9505391 33.4137162, -111.9505394 33.4138225)",1,17.26,service,8,,,,bike;walk,
171,West 14th Street,5598300,97,98,1,"LINESTRING (-111.9483795 33.4136867, -111.9481213 33.4136035, -111.9480891 33.4135957, -111.9480609 33.4135918, -111.9479483 33.4135895)",1,41.91,service,8,,,,bike;walk,
172,West 14th Street,5598300,98,99,1,"LINESTRING (-111.9479483 33.4135895, -111.9478693 33.413589)",1,7.33,service,8,,,,bike;walk,
173,West 14th Street,5598300,100,97,1,"LINESTRING (-111.9493518 33.4138146, -111.9488535 33.4138147, -111.9488107 33.4138111, -111.9487692 33.4138022, -111.9486411 33.4137585, -111.9485814 33.4137389, -111.9485184 33.4137204, -111.9484523 33.4137034, -111.9483795 33.4136867)",1,92.64,service,8,,,,bike;walk,
174,West 14th Street,5598300,101,100,1,"LINESTRING (-111.9494616 33.4138146, -111.9493518 33.4138146)",1,10.19,service,8,,,,bike;walk,
175,West 14th Street,5598300,98,97,1,"LINESTRING (-111.9479483 33.4135895, -111.9480609 33.4135918, -111.9480891 33.4135957, -111.9481213 33.4136035, -111.9483795 33.4136867)",1,41.91,service,8,,,,bike;walk,
176,West 14th Street,5598300,99,98,1,"LINESTRING (-111.9478693 33.413589, -111.9479483 33.4135895)",1,7.33,service,8,,,,bike;walk,
177,West 14th Street,5598300,97,100,1,"LINESTRING (-111.9483795 33.4136867, -111.9484523 33.4137034, -111.9485184 33.4137204, -111.9485814 33.4137389, -111.9486411 33.4137585, -111.9487692 33.4138022, -111.9488107 33.4138111, -111.9488535 33.4138147, -111.9493518 33.4138146)",1,92.64,service,8,,,,bike;walk,
178,West 14th Street,5598300,100,101,1,"LINESTRING (-111.9493518 33.4138146, -111.9494616 33.4138146)",1,10.19,service,8,,,,bike;walk,
179,East 15th Street,5600077,102,103,1,"LINESTRING (-111.9365723 33.4119575, -111.9356828 33.4119665)",1,82.57,residential,6,40,,,bike;walk,
180,East 15th Street,5600077,104,105,1,"LINESTRING (-111.9379621 33.4119438, -111.9378844 33.4119446)",1,7.21,residential,6,40,,,bike;walk,
181,East 15th Street,5600077,103,106,1,"LINESTRING (-111.9356828 33.4119665, -111.9350331 33.4119767, -111.9350083 33.4119771)",1,62.62,residential,6,40,,,bike;walk,
182,East 15th Street,5600077,107,104,1,"LINESTRING (-111.9380166 33.4119428, -111.9379621 33.4119438)",1,5.06,residential,6,40,,,bike;walk,
183,East 15th Street,5600077,106,108,1,"LINESTRING (-111.9350083 33.4119771, -111.9349297 33.4119783)",1,7.30,residential,6,40,,,bike;walk,
184,East 15th Street,5600077,109,107,1,"LINESTRING (-111.9391432 33.4119218, -111.9380166 33.4119428)",1,104.59,residential,6,40,,,bike;walk,
185,East 15th Street,5600077,108,110,1,"LINESTRING (-111.9349297 33.4119783, -111.9348429 33.4119797)",1,8.06,residential,6,40,,,bike;walk,
186,East 15th Street,5600077,111,112,1,"LINESTRING (-111.9397324 33.4119109, -111.9396786 33.4119119)",1,4.99,residential,6,40,,,bike;walk,
187,East 15th Street,5600077,110,113,1,"LINESTRING (-111.9348429 33.4119797, -111.9348272 33.41198, -111.9341669 33.4119912)",1,62.76,residential,6,40,,,bike;walk,
188,East 15th Street,5600077,113,114,1,"LINESTRING (-111.9341669 33.4119912, -111.931689 33.4120295)",1,230.03,residential,6,40,,,bike;walk,
189,East 15th Street,5600077,112,109,1,"LINESTRING (-111.9396786 33.4119119, -111.9391432 33.4119218)",1,49.71,residential,6,40,,,bike;walk,
190,East 15th Street,5600077,114,115,1,"LINESTRING (-111.931689 33.4120295, -111.9307156 33.4120396)",1,90.36,residential,6,40,,,bike;walk,
191,East 15th Street,5600077,105,102,1,"LINESTRING (-111.9378844 33.4119446, -111.9365723 33.4119575)",1,121.80,residential,6,40,,,bike;walk,
192,East 15th Street,5600077,103,102,1,"LINESTRING (-111.9356828 33.4119665, -111.9365723 33.4119575)",1,82.57,residential,6,40,,,bike;walk,
193,East 15th Street,5600077,106,103,1,"LINESTRING (-111.9350083 33.4119771, -111.9350331 33.4119767, -111.9356828 33.4119665)",1,62.62,residential,6,40,,,bike;walk,
194,East 15th Street,5600077,108,106,1,"LINESTRING (-111.9349297 33.4119783, -111.9350083 33.4119771)",1,7.30,residential,6,40,,,bike;walk,
195,East 15th Street,5600077,110,108,1,"LINESTRING (-111.9348429 33.4119797, -111.9349297 33.4119783)",1,8.06,residential,6,40,,,bike;walk,
196,East 15th Street,5600077,113,110,1,"LINESTRING (-111.9341669 33.4119912, -111.9348272 33.41198, -111.9348429 33.4119797)",1,62.76,residential,6,40,,,bike;walk,
197,East 15th Street,5600077,114,113,1,"LINESTRING (-111.931689 33.4120295, -111.9341669 33.4119912)",1,230.03,residential,6,40,,,bike;walk,
198,East 15th Street,5600077,115,114,1,"LINESTRING (-111.9307156 33.4120396, -111.931689 33.4120295)",1,90.36,residential,6,40,,,bike;walk,
199,East 15th Street,5600077,107,109,1,"LINESTRING (-111.9380166 33.4119428, -111.9391432 33.4119218)",1,104.59,residential,6,40,,,bike;walk,
200,East 15th Street,5600077,102,105,1,"LINESTRING (-111.9365723 33.4119575, -111.9378844 33.4119446)",1,121.80,residential,6,40,,,bike;walk,
201,East 15th Street,5600077,105,104,1,"LINESTRING (-111.9378844 33.4119446, -111.9379621 33.4119438)",1,7.21,residential,6,40,,,bike;walk,
202,East 15th Street,5600077,104,107,1,"LINESTRING (-111.9379621 33.4119438, -111.9380166 33.4119428)",1,5.06,residential,6,40,,,bike;walk,
203,East 15th Street,5600077,109,112,1,"LINESTRING (-111.9391432 33.4119218, -111.9396786 33.4119119)",1,49.71,residential,6,40,,,bike;walk,
204,East 15th Street,5600077,112,111,1,"LINESTRING (-111.9396786 33.4119119, -111.9397324 33.4119109)",1,4.99,residential,6,40,,,bike;walk,
205,West Parkway Boulevard,5601057,116,15,1,"LINESTRING (-111.9492914 33.4122263, -111.9498821 33.4127195)",1,77.55,residential,6,40,,,bike;walk,
206,West Parkway Boulevard,5601057,117,118,1,"LINESTRING (-111.95218 33.4131649, -111.9522684 33.4131646)",1,8.21,residential,6,40,,,bike;walk,
207,West Parkway Boulevard,5601057,118,91,1,"LINESTRING (-111.9522684 33.4131646, -111.9529591 33.4131621, -111.9530104 33.4131612, -111.9530654 33.4131562, -111.953124 33.4131455)",1,79.57,residential,6,40,,,bike;walk,
208,West Parkway Boulevard,5601057,91,119,1,"LINESTRING (-111.953124 33.4131455, -111.9531754 33.4131321, -111.953225 33.4131142, -111.9532786 33.4130923, -111.9533276 33.4130706, -111.9535204 33.4129777)",1,41.36,residential,6,40,,,bike;walk,
209,West Parkway Boulevard,5601057,120,117,1,"LINESTRING (-111.9520934 33.4131648, -111.95218 33.4131649)",1,8.04,residential,6,40,,,bike;walk,
210,West Parkway Boulevard,5601057,121,116,1,"LINESTRING (-111.9492427 33.4121851, -111.9492914 33.4122263)",1,6.44,residential,6,40,,,bike;walk,
211,West Parkway Boulevard,5601057,15,120,1,"LINESTRING (-111.9498821 33.4127195, -111.9500889 33.4128937, -111.9501488 33.4129354, -111.9502199 33.412978, -111.9502943 33.413016, -111.9503701 33.4130496, -111.95045 33.4130809, -111.9505391 33.4131089, -111.9506236 33.4131296, -111.9507101 33.4131448, -111.9508006 33.413156, -111.9508907 33.4131638, -111.9520934 33.4131648)",1,220.63,residential,6,40,,,bike;walk,
212,West Parkway Boulevard,5601057,119,122,1,"LINESTRING (-111.9535204 33.4129777, -111.9539084 33.4127898, -111.954878 33.4123152, -111.9550567 33.4122298, -111.9551143 33.412208, -111.955182 33.4121861, -111.9552471 33.4121699, -111.9553148 33.4121582, -111.9553845 33.412152, -111.9554499 33.4121495, -111.9556 33.4121471, -111.9559809 33.4121466, -111.9560428 33.4121465)",1,258.02,residential,6,40,,,bike;walk,
213,West Parkway Boulevard,5601057,15,116,1,"LINESTRING (-111.9498821 33.4127195, -111.9492914 33.4122263)",1,77.55,residential,6,40,,,bike;walk,
214,West Parkway Boulevard,5601057,118,117,1,"LINESTRING (-111.9522684 33.4131646, -111.95218 33.4131649)",1,8.21,residential,6,40,,,bike;walk,
215,West Parkway Boulevard,5601057,91,118,1,"LINESTRING (-111.953124 33.4131455, -111.9530654 33.4131562, -111.9530104 33.4131612, -111.9529591 33.4131621, -111.9522684 33.4131646)",1,79.57,residential,6,40,,,bike;walk,
216,West Parkway Boulevard,5601057,120,15,1,"LINESTRING (-111.9520934 33.4131648, -111.9508907 33.4131638, -111.9508006 33.413156, -111.9507101 33.4131448, -111.9506236 33.4131296, -111.9505391 33.4131089, -111.95045 33.4130809, -111.9503701 33.4130496, -111.9502943 33.413016, -111.9502199 33.412978, -111.9501488 33.4129354, -111.9500889 33.4128937, -111.9498821 33.4127195)",1,220.63,residential,6,40,,,bike;walk,
217,West Parkway Boulevard,5601057,116,121,1,"LINESTRING (-111.9492914 33.4122263, -111.9492427 33.4121851)",1,6.44,residential,6,40,,,bike;walk,
218,West Parkway Boulevard,5601057,119,91,1,"LINESTRING (-111.9535204 33.4129777, -111.9533276 33.4130706, -111.9532786 33.4130923, -111.953225 33.4131142, -111.9531754 33.4131321, -111.953124 33.4131455)",1,41.36,residential,6,40,,,bike;walk,
219,West Parkway Boulevard,5601057,117,120,1,"LINESTRING (-111.95218 33.4131649, -111.9520934 33.4131648)",1,8.04,residential,6,40,,,bike;walk,
220,West Parkway Boulevard,5601057,122,119,1,"LINESTRING (-111.9560428 33.4121465, -111.9559809 33.4121466, -111.9556 33.4121471, -111.9554499 33.4121495, -111.9553845 33.412152, -111.9553148 33.4121582, -111.9552471 33.4121699, -111.955182 33.4121861, -111.9551143 33.412208, -111.9550567 33.4122298, -111.954878 33.4123152, -111.9539084 33.4127898, -111.9535204 33.4129777)",1,258.02,residential,6,40,,,bike;walk,
221,West Parkway Boulevard,5601059,123,124,1,"LINESTRING (-111.9447393 33.413184, -111.9451702 33.4131851)",1,39.99,residential,6,40,,,bike;walk,
222,West Parkway Boulevard,5601059,21,123,1,"LINESTRING (-111.9443094 33.4131817, -111.9447393 33.413184)",1,39.90,residential,6,40,,,bike;walk,
223,West Parkway Boulevard,5601059,124,125,1,"LINESTRING (-111.9451702 33.4131851, -111.9478675 33.413197)",1,250.36,residential,6,40,,,bike;walk,
224,West Parkway Boulevard,5601059,125,124,1,"LINESTRING (-111.9478675 33.413197, -111.9451702 33.4131851)",1,250.36,residential,6,40,,,bike;walk,
225,West Parkway Boulevard,5601059,123,21,1,"LINESTRING (-111.9447393 33.413184, -111.9443094 33.4131817)",1,39.90,residential,6,40,,,bike;walk,
226,West Parkway Boulevard,5601059,124,123,1,"LINESTRING (-111.9451702 33.4131851, -111.9447393 33.413184)",1,39.99,residential,6,40,,,bike;walk,
227,West 12th Place,5602404,126,127,1,"LINESTRING (-111.9489477 33.4152108, -111.9510512 33.415221, -111.9510873 33.4152151, -111.9511235 33.4152017, -111.9511559 33.4151816)",1,206.08,residential,6,40,,,bike;walk,
228,West 12th Place,5602404,66,126,1,"LINESTRING (-111.9485652 33.415209, -111.9489477 33.4152108)",1,35.50,residential,6,40,,,bike;walk,
229,West 12th Place,5602404,127,126,1,"LINESTRING (-111.9511559 33.4151816, -111.9511235 33.4152017, -111.9510873 33.4152151, -111.9510512 33.415221, -111.9489477 33.4152108)",1,206.08,residential,6,40,,,bike;walk,
230,West 12th Place,5602404,126,66,1,"LINESTRING (-111.9489477 33.4152108, -111.9485652 33.415209)",1,35.50,residential,6,40,,,bike;walk,
231,West 12th Place,5602407,128,129,1,"LINESTRING (-111.9522661 33.4154163, -111.9521866 33.4154161)",1,7.38,residential,6,40,,,bike;walk,
232,West 12th Place,5602407,130,128,1,"LINESTRING (-111.9585133 33.4154757, -111.9584826 33.4154552, -111.958435 33.4154418, -111.9583859 33.4154391, -111.958112 33.4154382, -111.9565717 33.4154331, -111.9564984 33.4154329, -111.9564181 33.4154325, -111.956119 33.4154312, -111.954691 33.4154245, -111.95318 33.4154186, -111.9522661 33.4154163)",1,580.89,residential,6,40,,,bike;walk,
233,West 12th Place,5602407,128,130,1,"LINESTRING (-111.9522661 33.4154163, -111.95318 33.4154186, -111.954691 33.4154245, -111.956119 33.4154312, -111.9564181 33.4154325, -111.9564984 33.4154329, -111.9565717 33.4154331, -111.958112 33.4154382, -111.9583859 33.4154391, -111.958435 33.4154418, -111.9584826 33.4154552, -111.9585133 33.4154757)",1,580.89,residential,6,40,,,bike;walk,
234,West 12th Place,5602407,129,128,1,"LINESTRING (-111.9521866 33.4154161, -111.9522661 33.4154163)",1,7.38,residential,6,40,,,bike;walk,
235,East Apache Boulevard,5602753,131,132,1,"LINESTRING (-111.9389443 33.4152954, -111.9388211 33.4152092, -111.9386707 33.4151129, -111.9382922 33.4149218)",1,73.57,primary,3,,2,,bike;walk,
236,South McKemy Street,5603832,133,134,1,"LINESTRING (-111.9500188 33.4100731, -111.9500137 33.4098365, -111.950013 33.4094461, -111.950013 33.4090567, -111.9500173 33.4086792, -111.95001 33.4083533, -111.9500095 33.4082999, -111.950008 33.4082419, -111.9500073 33.4079275, -111.9500072 33.4077931, -111.950007 33.4076498, -111.9500071 33.407537, -111.950007 33.407497, -111.950007 33.4073899)",1,298.37,residential,6,40,,,bike;walk,
237,South McKemy Street,5603832,134,133,1,"LINESTRING (-111.950007 33.4073899, -111.950007 33.407497, -111.9500071 33.407537, -111.950007 33.4076498, -111.9500072 33.4077931, -111.9500073 33.4079275, -111.950008 33.4082419, -111.9500095 33.4082999, -111.95001 33.4083533, -111.9500173 33.4086792, -111.950013 33.4090567, -111.950013 33.4094461, -111.9500137 33.4098365, -111.9500188 33.4100731)",1,298.37,residential,6,40,,,bike;walk,
238,South McKemy Street,5603837,135,136,1,"LINESTRING (-111.9499635 33.4210895, -111.9499624 33.4208924, -111.9499628 33.4207495)",1,37.81,residential,6,40,,,bike;walk,
239,South McKemy Street,5603837,137,138,1,"LINESTRING (-111.9499683 33.4214845, -111.9499666 33.4213636)",1,13.44,residential,6,40,,,bike;walk,
240,South McKemy Street,5603837,139,140,1,"LINESTRING (-111.9499616 33.418657, -111.949963 33.418554, -111.9499732 33.4184938, -111.9499863 33.4184423)",1,24.07,residential,6,40,,,bike;walk,
241,South McKemy Street,5603837,138,141,1,"LINESTRING (-111.9499666 33.4213636, -111.9499634 33.4211383)",1,25.05,residential,6,40,,,bike;walk,
242,South McKemy Street,5603837,142,139,1,"LINESTRING (-111.9499613 33.4188285, -111.9499616 33.418657)",1,19.07,residential,6,40,,,bike;walk,
243,South McKemy Street,5603837,141,135,1,"LINESTRING (-111.9499634 33.4211383, -111.9499635 33.4210895)",1,5.43,residential,6,40,,,bike;walk,
244,South McKemy Street,5603837,143,142,1,"LINESTRING (-111.9499591 33.4190644, -111.9499613 33.4188285)",1,26.23,residential,6,40,,,bike;walk,
245,South McKemy Street,5603837,144,145,1,"LINESTRING (-111.94996 33.4195913, -111.94996 33.4195629)",1,3.16,residential,6,40,,,bike;walk,
246,South McKemy Street,5603837,146,143,1,"LINESTRING (-111.9499581 33.4192086, -111.9499591 33.4190644)",1,16.03,residential,6,40,,,bike;walk,
247,South McKemy Street,5603837,145,146,1,"LINESTRING (-111.94996 33.4195629, -111.949959 33.419428, -111.9499581 33.4192086)",1,39.40,residential,6,40,,,bike;walk,
248,South McKemy Street,5603837,147,137,1,"LINESTRING (-111.949968 33.4217019, -111.9499683 33.4214845)",1,24.17,residential,6,40,,,bike;walk,
249,South McKemy Street,5603837,148,149,1,"LINESTRING (-111.950041 33.416946, -111.950041 33.4168853)",1,6.75,residential,6,40,,,bike;walk,
250,South McKemy Street,5603837,150,144,1,"LINESTRING (-111.9499617 33.4199181, -111.94996 33.4195913)",1,36.34,residential,6,40,,,bike;walk,
251,South McKemy Street,5603837,151,148,1,"LINESTRING (-111.9500425 33.4173268, -111.9500416 33.4172255, -111.950041 33.416946)",1,42.34,residential,6,40,,,bike;walk,
252,South McKemy Street,5603837,152,150,1,"LINESTRING (-111.9499627 33.4199752, -111.9499617 33.4199181)",1,6.35,residential,6,40,,,bike;walk,
253,South McKemy Street,5603837,153,151,1,"LINESTRING (-111.9500442 33.4176618, -111.9500425 33.4173268)",1,37.25,residential,6,40,,,bike;walk,
254,South McKemy Street,5603837,154,152,1,"LINESTRING (-111.949963 33.4203645, -111.9499627 33.4199752)",1,43.29,residential,6,40,,,bike;walk,
255,South McKemy Street,5603837,155,153,1,"LINESTRING (-111.9500442 33.4179372, -111.9500442 33.4176618)",1,30.62,residential,6,40,,,bike;walk,
256,South McKemy Street,5603837,156,154,1,"LINESTRING (-111.949962 33.4206929, -111.949962 33.4204509, -111.949963 33.4203645)",1,36.52,residential,6,40,,,bike;walk,
257,South McKemy Street,5603837,157,155,1,"LINESTRING (-111.950045 33.4180489, -111.9500442 33.4179372)",1,12.42,residential,6,40,,,bike;walk,
258,South McKemy Street,5603837,136,156,1,"LINESTRING (-111.9499628 33.4207495, -111.949962 33.4206929)",1,6.29,residential,6,40,,,bike;walk,
259,South McKemy Street,5603837,158,159,1,"LINESTRING (-111.9499701 33.4219094, -111.9499681 33.4217872)",1,13.59,residential,6,40,,,bike;walk,
260,South McKemy Street,5603837,160,157,1,"LINESTRING (-111.9500362 33.4182582, -111.9500426 33.4182108, -111.9500433 33.4181624, -111.950045 33.4180489)",1,23.31,residential,6,40,,,bike;walk,
261,South McKemy Street,5603837,159,147,1,"LINESTRING (-111.9499681 33.4217872, -111.9499688 33.4217821, -111.9499683 33.4217369, -111.949968 33.4217019)",1,9.49,residential,6,40,,,bike;walk,
262,South McKemy Street,5603837,140,160,1,"LINESTRING (-111.9499863 33.4184423, -111.9500234 33.4183147, -111.9500362 33.4182582)",1,20.99,residential,6,40,,,bike;walk,
263,South McKemy Street,5603837,138,137,1,"LINESTRING (-111.9499666 33.4213636, -111.9499683 33.4214845)",1,13.44,residential,6,40,,,bike;walk,
264,South McKemy Street,5603837,141,138,1,"LINESTRING (-111.9499634 33.4211383, -111.9499666 33.4213636)",1,25.05,residential,6,40,,,bike;walk,
265,South McKemy Street,5603837,135,141,1,"LINESTRING (-111.9499635 33.4210895, -111.9499634 33.4211383)",1,5.43,residential,6,40,,,bike;walk,
